Customer_placed_order_datetime,Placed_order_with_restaurant_datetime,Driver_at_restaurant_datetime,Delivered_to_consumer_datetime,Driver_ID,Restaurant_ID,Consumer_ID,Is_New,Delivery_Region,Is_ASAP,Order_total,Amount_of_discount,Amount_of_tip,Refunded_amount
26 17:14:35,26 17:36:38,,26 18:19:36,156,47,4226,FALSE,Palo Alto,FALSE,45.69,0,1.82,0
22 20:28:48,23 01:48:19,23 02:15:25,23 02:32:41,277,26,4231,FALSE,Mountain View,FALSE,29.65,0,2.17,0
23 02:04:38,23 02:09:02,23 02:30:35,23 03:16:05,137,12,4234,FALSE,Palo Alto,TRUE,37.32,0,4.32,0
12 02:36:51,12 02:37:47,12 02:59:37,12 03:28:49,259,20,4236,FALSE,Palo Alto,TRUE,100.72,0,8.71,0
23 03:31:58,23 03:32:52,23 03:40:12,23 04:08:41,66,47,4236,FALSE,Palo Alto,TRUE,56.51,0,4.64,0
16 03:13:14,16 03:15:15,16 03:30:13,16 03:50:18,267,53,4236,TRUE,Palo Alto,TRUE,58.64,0,4.84,0
20 04:01:44,20 04:03:31,20 04:11:03,20 04:27:59,370,53,4236,TRUE,Palo Alto,TRUE,47.22,0,3.79,0
04 02:10:25,04 02:27:25,04 02:37:24,04 02:53:29,329,9,4238,FALSE,Palo Alto,TRUE,23.4,0,0.8,0
27 02:42:37,27 02:48:39,,27 03:16:21,141,30,4240,FALSE,Mountain View,TRUE,57,0,2.34,0
03 02:51:59,03 02:53:52,03 03:00:03,03 03:19:35,330,9,4243,FALSE,Palo Alto,TRUE,28.29,0,1.41,0
23 02:26:49,23 02:27:43,23 02:38:43,23 03:04:13,56,20,4243,FALSE,Palo Alto,TRUE,26.6,0,0.94,0
30 02:19:46,30 02:20:34,30 02:48:05,30 03:07:55,259,81,4243,TRUE,Palo Alto,TRUE,28.73,0,1.44,0
06 03:45:35,06 03:47:05,06 04:13:11,06 04:33:27,80,68,4245,FALSE,Palo Alto,TRUE,39.66,0,3.09,0
13 02:10:52,13 02:15:05,13 02:41:13,13 02:56:38,166,227,4251,TRUE,Palo Alto,TRUE,39.06,6,1.52,0
19 02:12:35,19 02:16:48,19 02:31:48,19 02:46:45,286,227,4251,FALSE,Palo Alto,TRUE,43.9,0,1.74,0
11 02:53:08,11 02:54:48,11 03:08:14,11 03:43:21,41,62,4252,TRUE,Palo Alto,TRUE,57.55,0,2.88,0
02 03:32:08,02 03:32:23,02 03:43:10,02 04:15:03,275,63,4252,FALSE,Palo Alto,TRUE,82.89,0,4.14,0
04 04:21:16,04 04:21:42,04 04:30:57,04 05:01:23,190,63,4252,FALSE,Palo Alto,TRUE,55.32,0,2.77,0
14 01:55:31,14 01:59:03,14 02:21:22,14 03:04:47,246,63,4252,FALSE,Palo Alto,TRUE,54.18,0,2.21,0
26 02:42:15,26 03:06:49,,26 04:11:34,308,63,4252,FALSE,Palo Alto,TRUE,105.67,0,5.28,0
09 03:45:06,09 03:45:38,09 03:53:41,09 04:14:10,327,84,4252,TRUE,Palo Alto,TRUE,68.86,0,3.44,0
25 03:41:29,25 03:42:56,25 03:49:34,25 04:15:51,356,84,4252,FALSE,Palo Alto,TRUE,77.67,0,3.88,0
17 04:11:57,17 04:13:11,17 04:31:33,17 04:52:04,262,114,4252,FALSE,Palo Alto,TRUE,37.37,0,1.44,0
24 04:28:26,24 04:30:36,24 04:37:41,24 05:01:20,366,114,4252,FALSE,Palo Alto,TRUE,26.61,0,0.94,0
15 01:24:41,15 01:36:11,,15 02:14:37,193,215,4252,TRUE,Palo Alto,TRUE,39.6,0,1.98,0
23 02:04:48,23 02:07:55,23 02:23:37,23 02:46:08,154,215,4252,TRUE,Palo Alto,TRUE,49.34,0,2.47,0
18 03:30:46,18 03:31:29,,18 04:11:04,169,219,4252,FALSE,Palo Alto,TRUE,59.67,0,2.98,0
08 04:15:38,08 04:18:43,08 04:27:08,08 04:55:59,242,220,4252,FALSE,Palo Alto,TRUE,44.55,0,2.23,0
08 02:15:07,08 02:37:27,08 02:50:28,08 03:14:21,291,18,4253,TRUE,Palo Alto,TRUE,34.82,0,1.32,0
17 01:37:50,17 01:57:14,17 02:13:27,17 02:36:19,215,18,4253,FALSE,Palo Alto,TRUE,33.19,0,1.25,0
29 03:06:30,29 03:07:16,29 03:11:26,29 03:35:34,425,18,4253,FALSE,Palo Alto,TRUE,31.01,0,1.15,0
05 21:35:40,05 21:35:55,05 21:44:23,05 22:34:22,125,107,4253,TRUE,Palo Alto,TRUE,73.91,0,3.12,0
21 04:19:51,21 04:20:18,,21 05:06:51,259,107,4253,FALSE,Palo Alto,TRUE,44.55,0,1.77,0
28 02:38:25,28 02:46:38,28 03:00:13,28 03:32:41,24,107,4253,FALSE,Palo Alto,TRUE,54.88,0,2.24,0
11 01:13:40,11 01:15:03,11 01:23:09,11 01:29:36,60,59,4263,TRUE,Palo Alto,TRUE,14.16,14.16,0,0
27 02:51:27,27 02:55:48,,27 03:58:48,99,224,4263,FALSE,Palo Alto,TRUE,44.06,18.43,1.75,0
26 00:05:13,26 00:05:29,,26 00:59:00,41,353,4266,FALSE,Palo Alto,TRUE,25.03,5,4,17.5
03 01:16:55,03 01:25:00,,03 01:42:56,73,30,4267,FALSE,Mountain View,TRUE,52.06,0,4.23,0
11 01:12:31,11 01:15:40,,11 01:58:09,274,50,4267,FALSE,Mountain View,TRUE,50.15,0,2.03,0
27 01:19:02,27 02:10:25,,27 02:50:53,29,28,4283,FALSE,Palo Alto,FALSE,24.98,0,0.87,0
11 01:10:41,11 01:13:56,11 01:37:06,11 02:03:47,73,39,4288,FALSE,Palo Alto,TRUE,57.06,0,8.56,0
03 01:57:04,03 01:58:38,03 02:17:53,03 02:33:54,275,76,4288,FALSE,Palo Alto,TRUE,41.24,0,6.19,0
06 01:47:11,06 02:06:57,06 02:24:39,06 03:10:43,347,94,4292,TRUE,Palo Alto,TRUE,43.79,0,1.73,0
10 02:44:30,10 02:44:42,10 03:02:22,10 03:32:16,267,94,4292,TRUE,Palo Alto,TRUE,43.79,0,1.73,0
20 01:34:34,20 01:46:54,20 01:59:24,20 02:33:09,87,94,4292,TRUE,Palo Alto,TRUE,43.79,0,1.73,0
05 01:17:20,05 01:19:06,05 01:31:40,05 01:59:04,308,207,4292,FALSE,Palo Alto,TRUE,41.02,0,1.61,0
07 02:23:46,07 02:24:10,07 03:07:26,07 03:17:48,79,10,4293,FALSE,Palo Alto,TRUE,65.76,0,3.29,0
08 02:54:09,08 02:56:37,08 03:14:54,08 03:37:37,267,27,4302,FALSE,Palo Alto,TRUE,28.78,5,3.14,0
20 04:18:37,20 04:19:44,20 04:36:54,20 04:45:03,87,107,4306,FALSE,Palo Alto,TRUE,39.11,0,4.56,0
24 04:55:52,24 04:57:27,24 05:05:52,24 05:32:45,222,14,4311,FALSE,Palo Alto,TRUE,14.16,0,0.71,0
05 17:16:54,05 18:13:10,05 18:16:54,05 18:50:01,279,43,4326,FALSE,Mountain View,FALSE,39.55,0,1.98,0
11 17:37:20,11 18:13:43,,11 18:53:27,89,43,4326,TRUE,Mountain View,FALSE,39.01,0,1.95,0
24 17:13:37,24 19:04:59,24 19:16:35,24 20:24:31,208,43,4326,TRUE,Mountain View,FALSE,39.01,10,1.95,0
28 01:17:41,28 02:05:21,,28 02:40:01,134,53,4326,TRUE,Mountain View,FALSE,91.21,0,4.56,0
02 23:38:48,03 01:49:42,03 02:16:18,03 02:29:43,105,220,4326,FALSE,Mountain View,FALSE,50.04,0,2.5,0
08 01:14:11,08 01:50:45,08 02:12:05,08 02:21:10,97,220,4326,FALSE,Mountain View,FALSE,41.29,0,2.06,0
30 17:07:21,30 18:30:45,30 18:40:53,30 19:07:50,399,220,4326,FALSE,Mountain View,FALSE,51.51,0,2.58,0
10 00:41:31,10 01:24:31,10 01:56:49,10 02:26:37,299,234,4326,FALSE,Mountain View,FALSE,55.86,0,2.79,0
04 02:00:27,04 02:05:56,04 02:56:56,04 03:09:26,259,8,4329,FALSE,Palo Alto,TRUE,22.64,6,2.29,0
24 01:43:26,24 02:01:53,24 02:14:19,24 02:33:42,366,6,4333,FALSE,Palo Alto,TRUE,21.71,0,0.72,0
06 00:41:51,06 00:42:02,06 00:49:28,06 01:08:34,115,10,4333,FALSE,Palo Alto,TRUE,36.45,0,1.4,0
25 01:06:20,25 01:09:38,25 01:22:16,25 01:42:31,387,27,4333,FALSE,Palo Alto,TRUE,59.02,0,2.43,0
05 01:14:43,05 01:16:50,05 01:24:24,05 01:39:27,276,233,4333,FALSE,Palo Alto,TRUE,49.38,0,1.99,0
26 00:34:36,26 00:49:59,,26 01:17:18,156,233,4333,TRUE,Palo Alto,TRUE,78.1,0,3.3,0
23 00:47:15,23 00:50:31,23 01:17:50,23 01:38:33,222,94,4335,TRUE,Palo Alto,TRUE,86.48,0,4.32,0
06 02:32:46,06 02:36:38,,06 03:30:03,115,53,4339,FALSE,Palo Alto,TRUE,49.45,0,1.99,0
31 23:56:14,31 23:56:46,01 00:14:27,01 00:34:19,314,207,4340,FALSE,Palo Alto,TRUE,108.33,0,4.7,0
18 23:22:01,18 23:30:31,18 23:49:54,19 00:12:01,66,324,4340,TRUE,Palo Alto,FALSE,103.71,0,4.49,0
07 00:56:16,07 00:57:11,07 01:06:17,07 01:25:07,273,27,4349,FALSE,Palo Alto,TRUE,16.33,0,0.95,0
05 01:04:32,05 01:07:17,05 01:23:35,05 01:47:35,286,26,4358,FALSE,Palo Alto,TRUE,13.56,0,0.68,0
03 18:09:25,03 18:37:01,03 19:13:01,03 19:21:01,207,41,4367,FALSE,Mountain View,FALSE,69.02,0,10.35,0
26 02:17:37,26 03:02:23,,26 03:43:56,277,41,4367,FALSE,Mountain View,TRUE,38.63,0,5.79,0
16 19:26:12,16 19:45:38,16 19:50:26,16 20:13:53,323,98,4367,TRUE,Mountain View,TRUE,28.29,0,1.41,0
21 02:58:52,21 03:06:05,,21 03:53:56,248,98,4367,FALSE,Mountain View,TRUE,17.42,0,2.61,0
12 23:56:00,13 00:13:48,13 00:23:46,13 00:39:26,356,87,4371,FALSE,Palo Alto,FALSE,60.21,0,3.01,0
20 21:30:56,20 21:34:57,20 21:48:58,20 22:06:58,388,30,4373,TRUE,Palo Alto,TRUE,36.88,0,1.84,0
03 02:37:49,03 02:39:32,03 02:53:34,03 03:15:49,275,76,4373,FALSE,Palo Alto,TRUE,41.18,0,2.06,0
24 04:09:08,24 04:10:51,24 04:18:11,24 04:39:40,386,105,4373,FALSE,Palo Alto,TRUE,43.41,0,2.17,0
12 18:57:31,12 18:58:13,12 19:13:44,12 19:26:01,156,9,4384,FALSE,Palo Alto,TRUE,53.85,0,2.69,0
16 00:34:51,16 00:36:41,16 00:49:50,16 01:11:16,56,10,4388,TRUE,Palo Alto,TRUE,39.71,0,4.65,0
12 00:57:56,12 01:06:08,,12 01:37:06,156,62,4390,FALSE,Palo Alto,TRUE,38.03,6,1.47,0
09 03:03:52,09 03:04:06,09 03:11:48,09 03:50:18,48,8,4391,TRUE,Palo Alto,TRUE,34.76,0,5,0
26 02:55:16,26 03:02:54,,26 03:45:06,356,8,4391,FALSE,Palo Alto,TRUE,39.11,0,3.04,0
11 02:33:53,11 02:36:50,11 03:04:00,11 03:25:09,275,20,4391,FALSE,Palo Alto,TRUE,61.79,0,5.13,0
24 04:19:47,24 04:20:14,24 04:30:40,24 05:05:23,368,71,4391,TRUE,Palo Alto,TRUE,69.6,0,7,0
17 23:58:41,18 00:23:08,18 00:57:28,18 01:16:52,229,63,4393,FALSE,Palo Alto,FALSE,21.77,0,2.17,0
27 01:06:28,27 01:09:27,,27 01:53:01,366,84,4393,FALSE,Palo Alto,TRUE,21.17,0,2.09,0
23 02:29:03,23 02:41:05,23 02:52:50,23 03:08:04,319,104,4393,FALSE,Palo Alto,TRUE,22.86,0,2.32,0
04 21:34:49,05 00:28:40,05 00:50:33,05 01:07:55,34,8,4397,FALSE,Palo Alto,FALSE,34.27,0,1.3,0
14 21:44:18,14 23:37:09,15 00:19:18,15 00:46:04,320,47,4397,TRUE,Palo Alto,FALSE,41.83,0,2.09,0
27 21:48:20,28 00:43:49,,28 01:11:20,267,72,4397,FALSE,Palo Alto,FALSE,49.98,0,2.01,0
12 00:14:50,12 00:27:38,,12 01:05:08,275,83,4397,FALSE,Palo Alto,FALSE,21.17,0,0.69,0
18 02:03:37,18 02:03:57,18 02:12:01,18 02:41:39,105,225,4403,TRUE,Mountain View,TRUE,36.34,6,1.82,0
22 01:54:12,22 02:04:53,,22 02:58:32,101,225,4403,TRUE,Mountain View,TRUE,36.34,0,0,0
14 04:01:43,14 04:07:44,14 04:18:57,14 04:37:04,248,30,4406,TRUE,Mountain View,TRUE,18.51,0,0.57,0
10 04:20:23,10 04:22:12,10 04:38:46,10 05:00:00,145,31,4406,TRUE,Mountain View,TRUE,15.73,0,0.44,0
30 04:11:07,30 04:13:33,30 04:21:49,30 04:45:42,360,241,4406,FALSE,Mountain View,TRUE,25.55,0,0.89,0
10 04:05:50,10 04:06:14,10 04:16:43,10 04:24:10,195,28,4407,FALSE,Palo Alto,TRUE,35.14,0,3.51,0
09 02:57:35,09 02:58:37,09 03:09:20,09 03:29:51,182,87,4414,TRUE,Mountain View,TRUE,35.36,0,1.77,0
04 01:02:43,04 01:06:37,04 01:24:34,04 01:42:00,205,241,4414,TRUE,Mountain View,TRUE,29.9,0,1.5,0
22 02:53:02,22 03:02:39,,22 03:35:01,161,370,4414,TRUE,Mountain View,TRUE,26.61,0,1.33,0
04 01:32:03,04 01:33:38,04 01:47:00,04 02:28:02,48,205,4415,FALSE,Palo Alto,TRUE,39.01,0,1.95,0
13 02:40:03,13 02:43:07,13 02:51:34,13 03:30:52,353,213,4415,FALSE,Palo Alto,TRUE,30.53,0,1.53,0
08 16:53:46,08 17:23:04,08 18:31:30,08 18:50:57,60,8,4429,FALSE,Palo Alto,FALSE,135.49,0,11.35,0
15 17:31:55,15 17:34:06,15 18:35:28,15 18:46:29,356,8,4429,TRUE,Palo Alto,FALSE,111.71,0,9.72,0
09 16:58:40,09 18:11:37,09 18:47:25,09 18:57:43,60,12,4429,FALSE,Palo Alto,FALSE,54.29,0,4.44,0
07 17:22:30,07 17:22:54,07 18:14:58,07 18:41:56,294,20,4429,FALSE,Palo Alto,FALSE,160.37,0,13.64,0
07 17:24:48,07 17:37:10,,07 18:41:51,294,20,4429,FALSE,Palo Alto,FALSE,79.73,0,6.78,57.92
22 16:47:46,22 17:14:00,22 18:28:59,22 18:48:53,340,47,4429,FALSE,Palo Alto,FALSE,163.54,0,13.93,0
04 17:03:47,04 18:53:55,,04 19:46:13,125,53,4429,FALSE,Palo Alto,FALSE,85.39,0,7.3,0
11 17:10:13,11 18:08:45,11 19:10:20,11 19:32:06,364,63,4429,FALSE,Palo Alto,FALSE,268.65,0,23.6,0
17 17:02:40,17 17:46:49,17 18:12:51,17 18:33:15,48,63,4429,FALSE,Palo Alto,TRUE,109.1,0,9.48,0
02 17:08:05,02 17:10:20,02 18:13:00,02 18:36:42,152,83,4429,TRUE,Palo Alto,FALSE,131.79,0,11.01,0
03 17:20:31,03 18:06:21,03 18:14:16,03 19:07:49,216,84,4429,TRUE,Palo Alto,FALSE,294.15,0,25.94,0
01 17:55:28,01 18:00:29,01 18:59:07,01 19:12:00,224,94,4429,FALSE,Palo Alto,FALSE,164.52,0,14.02,0
14 17:28:54,14 18:58:45,14 19:00:47,14 19:41:48,319,94,4429,TRUE,Palo Alto,FALSE,205.03,0,17.75,12
28 17:57:14,28 17:58:33,28 18:48:03,28 18:57:14,373,8,4431,FALSE,Palo Alto,FALSE,46.25,0,1.85,0
07 17:49:09,07 18:21:31,07 18:35:27,07 18:49:00,328,12,4431,FALSE,Palo Alto,FALSE,16.28,0,0.47,0
09 18:18:31,09 18:42:38,09 19:08:37,09 19:22:34,282,12,4431,FALSE,Palo Alto,TRUE,100.29,0,4.33,0
17 17:48:20,17 18:02:55,17 19:02:20,17 19:22:25,206,20,4431,FALSE,Palo Alto,FALSE,103.48,0,4.48,0
28 20:45:29,28 20:46:00,28 20:46:37,28 21:12:24,373,20,4431,FALSE,Palo Alto,TRUE,32.58,0,1.22,0
02 17:58:24,02 17:59:02,02 18:24:04,02 19:10:44,345,68,4431,FALSE,Palo Alto,FALSE,96.59,0,4.16,0
30 17:17:23,30 17:51:56,30 18:35:21,30 18:48:29,60,68,4431,TRUE,Palo Alto,FALSE,59.12,0,2.44,0
07 17:43:57,07 17:52:21,,07 18:32:27,325,83,4431,FALSE,Palo Alto,FALSE,177.25,0,7.59,0
21 18:01:01,21 18:21:58,21 18:28:08,21 19:12:24,319,86,4431,FALSE,Palo Alto,TRUE,75.9,0,3.21,0
18 17:37:50,18 18:34:32,18 18:45:10,18 19:11:20,324,106,4431,FALSE,Palo Alto,FALSE,111.37,0,4.83,0
25 18:26:50,25 18:32:06,,25 19:31:02,305,211,4431,FALSE,Palo Alto,TRUE,85.66,0,3.66,0
01 23:03:02,01 23:22:11,,01 23:59:05,90,249,4431,FALSE,Palo Alto,FALSE,29.22,0,1.06,0
23 18:36:50,23 18:55:48,23 19:09:30,23 19:33:24,144,312,4431,FALSE,Palo Alto,TRUE,71.83,0,3.02,0
03 19:21:19,03 19:31:18,,03 19:47:58,328,12,4432,FALSE,Palo Alto,TRUE,52.71,0,2.14,0
02 01:47:29,02 01:50:37,02 02:04:10,02 02:48:43,224,63,4432,FALSE,Palo Alto,TRUE,41.72,0,1.64,0
07 22:54:28,07 23:20:11,08 00:50:51,08 01:04:50,265,63,4432,FALSE,Palo Alto,FALSE,164.2,0,20.99,0
16 03:51:02,16 03:51:15,16 03:59:11,16 04:29:20,116,63,4432,FALSE,Palo Alto,TRUE,39.06,0,1.52,0
19 20:01:05,19 20:07:50,,19 20:19:58,222,83,4432,FALSE,Palo Alto,TRUE,17.36,0,0.52,0
25 19:13:42,25 19:17:23,,25 19:44:39,362,83,4432,TRUE,Palo Alto,TRUE,17.36,0,0.52,0
29 02:17:27,29 02:24:24,29 02:27:48,29 02:44:28,314,8,4440,FALSE,Palo Alto,TRUE,20.08,0,3.01,0
02 02:10:37,02 02:20:36,02 02:22:16,02 02:48:26,314,9,4440,FALSE,Palo Alto,TRUE,21.71,0,2.17,0
03 01:26:18,03 01:28:06,,03 02:17:51,215,9,4440,FALSE,Palo Alto,TRUE,21.71,0,2.17,0
15 01:08:09,15 02:12:20,,15 02:52:17,156,9,4440,FALSE,Palo Alto,FALSE,23.89,0,0,0
17 02:07:09,17 02:18:21,17 02:51:59,17 03:12:55,313,9,4440,TRUE,Palo Alto,TRUE,21.71,0,2.17,0
25 01:20:18,25 01:24:03,,25 01:52:19,229,47,4440,TRUE,Palo Alto,TRUE,23.94,0,0,0
12 03:03:28,12 03:23:24,12 03:30:35,12 04:02:44,362,53,4440,FALSE,Palo Alto,TRUE,48.36,0,7.25,0
25 19:16:27,25 19:16:45,,25 20:04:30,224,312,4440,FALSE,Palo Alto,TRUE,21.21,0,2.12,0
11 18:05:24,11 18:38:42,11 19:21:31,11 19:49:28,343,211,4443,FALSE,Palo Alto,FALSE,25.46,0,2.68,0
23 00:00:35,23 00:55:29,23 01:14:39,23 01:39:46,101,76,4445,TRUE,Mountain View,FALSE,43.85,0,2.19,0
28 03:04:57,28 03:10:47,28 03:25:14,28 03:56:49,48,6,4464,FALSE,Palo Alto,TRUE,52.65,0,2.63,0
21 16:37:20,21 17:34:18,21 18:26:12,21 18:45:32,48,8,4484,FALSE,Palo Alto,FALSE,106.87,0,13.91,0
22 17:14:12,22 17:15:05,22 18:25:51,22 18:37:34,342,8,4484,FALSE,Palo Alto,FALSE,50.59,0,6.15,0
15 18:52:03,15 19:22:00,15 19:37:54,15 20:03:12,144,9,4484,FALSE,Palo Alto,TRUE,83.1,0,10.63,0
24 17:14:47,24 17:19:38,24 18:00:38,24 18:19:19,163,9,4484,FALSE,Palo Alto,FALSE,49.39,0,5.98,0
02 17:28:40,02 18:09:58,,02 18:44:50,152,12,4484,TRUE,Palo Alto,FALSE,56.79,0,7,0
16 17:42:40,17 18:27:12,17 20:31:04,17 20:51:52,224,20,4484,FALSE,Palo Alto,FALSE,132.32,0,16.59,0
01 17:30:50,01 17:34:51,,01 18:40:48,259,47,4484,FALSE,Palo Alto,FALSE,142.77,0,18.03,0
11 17:58:08,11 18:04:18,11 18:55:59,11 19:17:13,144,47,4484,TRUE,Palo Alto,FALSE,87.45,0,11.23,0
14 18:01:54,14 18:04:41,14 19:07:13,14 19:25:53,357,47,4484,FALSE,Palo Alto,FALSE,73.81,0,9.35,0
04 18:22:37,04 19:07:20,04 19:35:36,04 19:55:23,112,53,4484,FALSE,Palo Alto,FALSE,72.83,0,9.21,0
03 17:35:21,03 17:54:52,03 18:23:36,03 18:38:15,328,58,4484,TRUE,Palo Alto,FALSE,44.06,0,5.25,0
09 17:51:55,09 18:06:33,09 18:14:31,09 18:37:49,200,66,4484,FALSE,Palo Alto,FALSE,52.6,0,6.42,0
16 18:27:09,16 18:35:17,16 18:44:53,16 19:16:45,195,71,4484,FALSE,Palo Alto,TRUE,58.7,0,7.25,0
30 16:29:17,30 17:47:55,30 18:17:16,30 18:41:18,434,71,4484,FALSE,Palo Alto,FALSE,35.92,0,4.11,0
23 16:57:14,23 17:43:43,23 18:18:51,23 18:36:53,340,83,4484,FALSE,Palo Alto,FALSE,53.14,0,6.5,0
10 18:24:27,10 18:35:01,10 18:47:01,10 19:19:35,206,86,4484,FALSE,Palo Alto,TRUE,30.69,0,3.4,0
03 17:42:18,03 18:43:05,03 18:55:54,03 19:13:22,328,106,4484,TRUE,Palo Alto,FALSE,82.57,0,10.53,0
08 18:12:08,08 18:29:35,08 19:04:23,08 19:21:00,48,207,4484,FALSE,Palo Alto,FALSE,75.49,0,9.58,0
07 17:41:54,07 18:20:31,07 18:39:19,07 18:55:13,147,232,4484,TRUE,Palo Alto,FALSE,84.19,0,10.78,0
25 17:48:18,25 17:48:30,,25 18:42:08,286,312,4484,FALSE,Palo Alto,FALSE,35.43,0,4.05,0
28 18:00:48,28 18:06:57,,28 18:49:10,394,312,4484,FALSE,Palo Alto,TRUE,52.33,0,6.37,0
17 17:27:38,17 18:01:26,17 19:01:50,17 19:11:03,157,360,4484,TRUE,Palo Alto,FALSE,153.27,0,19.48,0
05 01:37:51,05 01:55:29,05 01:56:15,05 02:46:23,200,5,4485,TRUE,Palo Alto,TRUE,103.11,0,4.46,0
23 23:24:16,23 23:38:53,24 00:35:01,24 00:51:22,56,41,4490,FALSE,Palo Alto,FALSE,73.43,0,3.67,0
01 23:46:50,02 00:17:58,,02 01:02:31,79,100,4490,FALSE,Palo Alto,FALSE,41.83,0,4.18,0
04 03:51:57,04 03:52:49,04 04:02:37,04 04:22:16,275,20,4497,FALSE,Palo Alto,TRUE,36.4,0,5.46,0
12 02:54:54,12 03:00:34,,12 04:10:00,329,20,4497,FALSE,Palo Alto,TRUE,76.42,0,11.46,0
19 23:07:09,19 23:14:59,19 23:17:47,19 23:49:20,84,20,4497,FALSE,Palo Alto,TRUE,69.95,0,8.82,0
05 02:57:50,05 02:59:25,05 03:13:56,05 03:38:25,84,63,4497,TRUE,Palo Alto,TRUE,97.19,0,14.58,0
21 02:13:56,21 02:16:09,21 03:13:47,21 03:40:33,41,63,4497,FALSE,Palo Alto,TRUE,154.25,0,23.14,0
14 00:51:18,14 00:52:44,14 00:58:09,14 01:21:34,299,81,4505,FALSE,Palo Alto,TRUE,76.09,0,3.8,0
08 02:12:30,08 02:14:09,08 02:34:07,08 02:49:26,154,205,4505,FALSE,Palo Alto,TRUE,37.37,0,3.74,0
22 02:38:18,22 02:41:41,22 02:52:08,22 03:08:36,222,205,4505,FALSE,Palo Alto,TRUE,43.85,0,3,0
14 02:30:21,14 02:46:39,,14 03:27:31,255,23,4507,FALSE,Mountain View,TRUE,62.28,0,6.23,0
18 00:18:36,18 01:10:03,18 01:41:43,18 01:56:13,363,23,4507,TRUE,Mountain View,FALSE,58.47,0,2.92,0
27 17:29:49,27 17:57:43,,27 18:33:49,155,88,4507,FALSE,Mountain View,FALSE,14.13,0,0.71,0
26 23:43:23,27 00:09:58,,27 01:09:48,379,361,4507,FALSE,Mountain View,FALSE,22.26,0,2.24,0
15 00:50:08,15 00:50:37,15 01:04:32,15 01:22:49,319,3,4508,FALSE,Palo Alto,TRUE,26.61,0,2.84,0
17 00:29:21,17 00:31:23,17 00:54:38,17 01:09:50,307,20,4508,FALSE,Palo Alto,TRUE,27.12,0,2.91,0
26 00:49:49,26 00:54:41,,26 01:58:00,402,20,4508,FALSE,Palo Alto,TRUE,27.12,0,2.91,0
23 00:33:21,23 00:33:36,23 00:55:17,23 01:16:06,358,41,4508,FALSE,Palo Alto,TRUE,31.01,0,2.3,0
04 00:24:46,04 00:25:20,04 00:38:09,04 01:06:10,259,70,4508,FALSE,Palo Alto,TRUE,28.56,0,2.07,0
10 00:55:12,10 00:56:01,10 01:14:17,10 01:36:11,195,70,4508,FALSE,Palo Alto,TRUE,29.11,0,3.18,1
05 00:28:28,05 00:30:30,05 00:43:24,05 01:09:11,346,224,4508,FALSE,Palo Alto,TRUE,29.93,0,2.2,0
01 00:35:52,01 00:49:03,01 01:11:40,01 01:40:07,330,252,4508,FALSE,Palo Alto,TRUE,30.47,0,2.25,0
08 02:28:38,08 02:29:08,08 03:02:35,08 03:35:12,308,8,4509,FALSE,Palo Alto,TRUE,52.43,0,2.13,0
05 02:29:32,05 02:35:52,,05 03:10:10,80,20,4512,TRUE,Palo Alto,TRUE,36.88,0,4.26,0
28 03:07:44,28 03:20:27,28 03:27:15,28 03:45:33,216,12,4517,FALSE,Palo Alto,TRUE,31.45,0,1.17,0
07 02:54:20,07 02:55:26,07 03:04:51,07 03:23:10,154,20,4517,FALSE,Palo Alto,TRUE,25.47,0,0.89,0
26 04:44:59,26 04:45:11,,26 05:16:17,166,107,4517,TRUE,Palo Alto,TRUE,16.33,0,0.47,0
05 21:58:38,05 22:00:20,05 22:24:08,05 22:38:35,215,12,4523,FALSE,Palo Alto,TRUE,43.85,0,2.19,0
11 20:10:09,11 20:11:32,11 20:27:34,11 20:41:31,267,12,4523,FALSE,Palo Alto,TRUE,17.36,0,0.87,0
13 20:27:25,13 20:59:59,,13 21:17:10,328,12,4523,FALSE,Palo Alto,TRUE,23.35,0,1.17,0
16 03:47:23,16 03:48:12,16 03:55:18,16 04:12:39,370,81,4523,FALSE,Palo Alto,TRUE,45.68,0,2.28,0
22 04:11:31,22 04:12:22,22 04:24:36,22 04:46:58,80,107,4523,FALSE,Palo Alto,TRUE,38.57,0,1.93,0
10 03:36:30,10 03:36:51,10 03:45:00,10 04:17:24,43,211,4523,FALSE,Palo Alto,TRUE,45.15,0,2.26,0
24 03:55:30,24 03:56:19,,24 04:31:17,222,211,4523,FALSE,Palo Alto,TRUE,41.02,0,2.05,0
25 01:17:56,25 01:22:11,25 01:26:55,25 01:53:30,366,3,4525,FALSE,Palo Alto,TRUE,24.98,0,0.87,0
26 20:25:15,26 20:36:28,,26 21:16:37,387,124,4525,FALSE,Palo Alto,TRUE,44.03,0,1.74,0
16 20:12:27,16 20:13:57,,16 20:49:36,198,18,4530,TRUE,Palo Alto,TRUE,36.78,0,1.41,0
03 19:43:41,04 17:54:34,04 19:12:42,04 19:37:22,279,95,4532,FALSE,Mountain View,FALSE,112.36,0,9.78,122.14
30 19:48:55,30 19:51:05,30 20:00:01,30 20:41:13,114,86,4534,TRUE,Palo Alto,TRUE,62.73,0,2.6,0
05 19:42:46,05 19:49:28,05 20:02:31,05 20:29:15,303,160,4534,FALSE,San Jose,TRUE,31.23,0,1.16,0
