,Customer_placed_order_datetime,Placed_order_with_restaurant_datetime,Driver_at_restaurant_datetime,Delivered_to_consumer_datetime,Driver_ID,Restaurant_ID,Consumer_ID,Is_New,Delivery_Region,Is_ASAP,Order_total,Amount_of_discount,Amount_of_tip,Refunded_amount,Total_time_elapsed
1527,04 00:31:48,04 01:15:28,,04 01:57:00,86,100,1527,FALSE,Palo Alto,FALSE,130.27,0,5.43,0,0 days 01:25:12.000000000
1528,05 20:55:28,05 21:04:47,05 21:42:30,05 22:15:36,344,62,1528,FALSE,Palo Alto,TRUE,25.52,0,0.89,0,0 days 01:20:08.000000000
1529,06 23:35:36,07 00:04:56,07 00:39:08,07 01:01:50,137,69,1528,FALSE,Palo Alto,FALSE,46.02,0,1.84,0,0 days 01:26:14.000000000
1530,05 02:09:21,05 02:23:05,05 02:40:26,05 03:03:03,353,106,1528,TRUE,Palo Alto,TRUE,27.26,0,0.97,0,0 days 00:53:42.000000000
1531,27 00:14:52,27 00:15:48,,27 00:45:21,156,84,1529,TRUE,Palo Alto,TRUE,28.73,0,2.09,0,0 days 00:30:29.000000000
1532,04 02:09:54,04 02:27:15,04 02:35:11,04 02:50:15,276,3,1530,FALSE,Palo Alto,TRUE,26.66,0,4,0,0 days 00:40:21.000000000
1533,02 01:48:13,02 01:55:40,02 02:04:52,02 02:25:49,156,20,1530,FALSE,Palo Alto,TRUE,36.88,0,4.26,0,0 days 00:37:36.000000000
1534,06 20:30:43,06 20:31:20,06 20:53:19,06 21:19:32,200,20,1530,FALSE,Palo Alto,TRUE,43.14,0,5.12,0,0 days 00:48:49.000000000
1535,10 02:32:39,10 02:35:50,10 02:40:14,10 03:07:31,172,20,1530,FALSE,Palo Alto,TRUE,24.11,0,3,0,0 days 00:34:52.000000000
1536,05 02:38:09,05 02:56:45,05 03:05:40,05 03:57:07,346,26,1530,FALSE,Palo Alto,TRUE,23.29,0,3,0,0 days 01:18:58.000000000
1537,22 03:06:37,22 03:08:45,22 03:14:05,22 03:27:20,43,26,1530,FALSE,Palo Alto,TRUE,23.29,0,3,0,0 days 00:20:43.000000000
1538,13 03:20:55,13 03:24:27,13 03:42:35,13 04:00:19,84,63,1530,FALSE,Palo Alto,TRUE,43.79,0,5.21,0,0 days 00:39:24.000000000
1539,26 21:59:05,26 22:02:20,,26 22:37:16,355,123,1530,FALSE,Palo Alto,TRUE,24.48,0,3,0,0 days 00:38:11.000000000
1540,11 02:53:44,11 02:54:46,11 03:05:54,11 03:24:26,43,207,1530,FALSE,Palo Alto,TRUE,29.65,0,3.26,0,0 days 00:30:42.000000000
1541,08 02:40:46,08 02:42:15,08 03:02:30,08 03:26:39,112,241,1530,FALSE,Palo Alto,TRUE,47.81,0,5.76,0,0 days 00:45:53.000000000
1542,18 01:02:28,18 01:02:49,18 01:20:45,18 01:42:05,50,241,1530,FALSE,Palo Alto,TRUE,40.22,0,4.71,0,0 days 00:39:37.000000000
1543,25 02:15:10,25 02:19:02,25 02:39:27,25 03:10:02,327,306,1530,FALSE,Palo Alto,TRUE,39.55,0,4.62,0,0 days 00:54:52.000000000
1544,04 03:07:15,04 03:08:52,04 03:20:12,04 03:44:32,48,8,1531,FALSE,Palo Alto,TRUE,22.86,0,0.77,0,0 days 00:37:17.000000000
1545,05 21:25:07,05 21:26:19,05 21:43:49,05 22:07:51,259,8,1531,TRUE,Palo Alto,TRUE,23.94,0,0.82,0,0 days 00:42:44.000000000
1546,05 04:58:00,05 04:58:19,05 05:04:23,05 05:18:23,315,7,1542,TRUE,Palo Alto,TRUE,7.56,0,0.76,0,0 days 00:20:23.000000000
1547,16 20:47:07,16 20:47:43,16 21:12:40,16 21:22:29,145,7,1542,FALSE,Palo Alto,TRUE,13.05,0,1.31,0,0 days 00:35:22.000000000
1548,19 20:18:34,19 20:20:17,19 20:30:40,19 20:59:15,324,19,1542,TRUE,Palo Alto,TRUE,18.92,0,1.74,0,0 days 00:40:41.000000000
1549,08 04:16:14,08 04:16:37,,08 04:51:28,330,44,1542,FALSE,Palo Alto,TRUE,9.24,0,0.42,0,0 days 00:35:14.000000000
1550,14 20:50:55,14 20:51:10,14 21:00:39,14 21:31:46,343,68,1542,FALSE,Palo Alto,TRUE,55.95,0,5.6,0,0 days 00:40:51.000000000
1551,09 17:22:51,10 17:23:03,10 18:23:33,10 18:39:17,48,8,1545,FALSE,Palo Alto,FALSE,54.34,0,4.44,0,1 days 01:16:26.000000000
1552,02 19:14:02,02 19:23:39,02 19:31:49,02 20:09:46,69,12,1546,TRUE,Palo Alto,TRUE,43.41,6,5.16,0,0 days 00:55:44.000000000
1553,04 18:16:53,04 18:22:19,04 18:26:07,04 18:49:05,60,12,1546,FALSE,Palo Alto,TRUE,42.43,0,1.67,0,0 days 00:32:12.000000000
1554,07 17:16:35,07 17:55:04,07 18:29:13,07 19:00:38,56,12,1546,FALSE,Palo Alto,FALSE,49.45,0,5.99,0,0 days 01:44:03.000000000
1555,05 18:56:00,05 19:07:17,05 19:22:26,05 19:35:25,163,4,1551,TRUE,Palo Alto,TRUE,27.15,0,1.94,0,0 days 00:39:25.000000000
1556,12 01:17:06,12 02:20:31,12 02:36:38,12 02:56:30,299,4,1551,FALSE,Palo Alto,FALSE,27.15,0,2.72,0,0 days 01:39:24.000000000
1557,14 01:58:15,14 02:17:11,14 02:37:15,14 02:49:49,356,4,1551,FALSE,Palo Alto,TRUE,27.15,0,1.94,0,0 days 00:51:34.000000000
1558,08 00:59:17,08 01:05:27,08 01:15:41,08 01:29:40,265,5,1551,FALSE,Palo Alto,TRUE,68.42,0,5.74,0,0 days 00:30:23.000000000
1559,13 02:43:19,13 02:47:36,,13 03:24:56,41,5,1551,FALSE,Palo Alto,TRUE,46.13,0,3.69,0,0 days 00:41:37.000000000
1560,05 01:01:32,05 01:03:38,05 01:09:05,05 01:38:19,267,63,1557,FALSE,Palo Alto,TRUE,37.97,0,1.47,0,0 days 00:36:47.000000000
1561,25 02:40:09,25 02:54:53,25 02:49:45,25 03:17:12,363,63,1557,FALSE,Palo Alto,TRUE,37.97,0,1.47,0,0 days 00:37:03.000000000
1562,15 01:14:16,15 01:14:32,15 01:44:33,15 02:06:12,350,41,1559,FALSE,Mountain View,TRUE,40.64,0,1.59,0,0 days 00:51:56.000000000
1563,13 00:42:31,13 00:51:30,13 00:57:59,13 01:23:11,277,45,1559,FALSE,Mountain View,TRUE,29.16,0,1.06,0,0 days 00:40:40.000000000
1564,30 18:44:22,30 19:00:44,,30 19:33:03,184,44,1563,FALSE,Mountain View,TRUE,23.4,0,3.51,0,0 days 00:48:41.000000000
1565,07 00:08:04,07 00:12:39,07 00:24:29,07 00:35:59,196,224,1563,FALSE,Mountain View,TRUE,21.22,0,3.18,0,0 days 00:27:55.000000000
1566,12 01:47:22,12 02:06:07,12 02:15:23,12 03:03:01,287,224,1563,FALSE,Mountain View,TRUE,52.76,0,2.64,0,0 days 01:15:39.000000000
1567,07 21:01:00,07 21:01:13,07 21:08:47,07 21:33:14,320,44,1569,FALSE,Mountain View,TRUE,40.69,0,1.59,0,0 days 00:32:14.000000000
1568,21 20:32:50,21 20:34:33,21 20:43:47,21 21:07:02,299,54,1569,FALSE,Mountain View,TRUE,48.41,0,1.95,0,0 days 00:34:12.000000000
1569,27 20:24:09,27 20:29:28,,27 21:10:09,184,54,1569,FALSE,Mountain View,TRUE,66.9,0,2.8,0,0 days 00:46:00.000000000
1570,27 01:55:29,27 01:55:53,,27 02:55:32,222,107,1573,TRUE,Palo Alto,TRUE,161.8,0,6.88,0,0 days 01:00:03.000000000
1571,22 16:23:59,22 17:48:17,22 18:41:38,22 19:15:03,154,124,1573,FALSE,Palo Alto,FALSE,94.08,0,4.04,0,0 days 02:51:04.000000000
1572,06 23:19:15,06 23:20:05,07 00:00:57,07 00:16:39,92,20,1576,FALSE,Palo Alto,FALSE,55.8,0,2.28,0,0 days 00:57:24.000000000
1573,25 00:16:16,25 00:21:19,25 01:02:29,25 01:14:21,276,20,1576,FALSE,Palo Alto,FALSE,89.24,0,3.82,0,0 days 00:58:05.000000000
1574,21 00:14:35,21 00:31:13,21 00:37:30,21 01:00:39,41,207,1578,FALSE,Palo Alto,TRUE,93.92,0,10,0,0 days 00:46:04.000000000
1575,30 00:10:22,30 02:14:56,30 02:25:14,30 02:45:10,366,9,1584,FALSE,Palo Alto,FALSE,53.8,0,2.69,0,0 days 02:34:48.000000000
1576,24 01:36:41,24 01:56:05,24 02:08:42,24 02:34:05,225,20,1587,FALSE,Palo Alto,TRUE,29.76,0,2.18,0,0 days 00:57:24.000000000
1577,07 00:31:30,07 00:32:17,07 00:52:06,07 01:12:54,345,77,1587,FALSE,Palo Alto,TRUE,61.79,0,5.13,0,0 days 00:41:24.000000000
1578,29 01:03:03,29 01:12:33,29 01:16:07,29 01:43:07,194,6,1590,FALSE,Palo Alto,TRUE,19.59,0,0.98,0,0 days 00:40:04.000000000
1579,23 00:35:23,23 00:36:11,23 00:49:15,23 01:04:30,370,79,1590,TRUE,Palo Alto,TRUE,53.42,0,2.17,0,0 days 00:29:07.000000000
1580,09 00:24:31,09 01:31:08,09 01:52:39,09 02:25:42,195,324,1590,TRUE,Palo Alto,FALSE,75.49,0,3.77,0,0 days 02:01:11.000000000
1581,21 00:31:33,21 00:58:05,21 01:45:27,21 01:50:06,49,30,1594,FALSE,Mountain View,TRUE,23.29,0,0.79,0,0 days 01:18:33.000000000
1582,29 00:17:56,29 00:19:22,29 00:43:05,29 01:11:26,245,34,1598,FALSE,Mountain View,TRUE,64.51,12.24,14,0,0 days 00:53:30.000000000
1583,18 00:21:52,18 00:22:00,18 00:36:05,18 01:06:01,64,57,1598,FALSE,Mountain View,TRUE,47.76,47.76,10,0,0 days 00:44:09.000000000
1584,11 00:47:27,11 00:52:50,,11 01:57:51,64,234,1598,FALSE,Mountain View,TRUE,36.94,0,10,0,0 days 01:10:24.000000000
1585,06 01:03:33,06 01:09:10,06 01:27:58,06 01:43:48,281,215,1603,TRUE,Palo Alto,TRUE,45.59,0,3.64,0,0 days 00:40:15.000000000
1586,12 19:50:46,12 19:52:11,12 20:01:23,12 20:40:07,216,8,1605,FALSE,Palo Alto,TRUE,27.1,0,2.71,1.9,0 days 00:49:21.000000000
1587,25 00:55:05,25 00:56:14,25 01:01:13,25 01:31:57,246,8,1605,FALSE,Palo Alto,TRUE,45.04,0,2.25,0,0 days 00:36:52.000000000
1588,04 01:23:52,04 01:42:05,,04 02:05:32,286,236,1605,FALSE,Palo Alto,TRUE,28.89,0,2.89,0,0 days 00:41:40.000000000
1589,05 02:46:57,05 03:18:20,05 04:02:10,05 04:16:51,353,63,1608,TRUE,Palo Alto,TRUE,126.84,0,0,0,0 days 01:29:54.000000000
1590,11 02:41:16,11 02:42:35,11 03:06:56,11 03:28:23,362,63,1608,FALSE,Palo Alto,TRUE,72.01,0,6.07,0,0 days 00:47:07.000000000
1591,17 02:19:46,17 02:21:18,17 02:59:33,17 03:22:32,125,63,1608,FALSE,Palo Alto,TRUE,157.34,0,6.68,0,0 days 01:02:46.000000000
1592,04 17:45:12,04 17:46:10,04 18:12:33,04 18:26:02,56,9,1619,FALSE,Palo Alto,FALSE,86.19,0,7.37,0,0 days 00:40:50.000000000
1593,15 18:36:33,15 18:56:11,15 19:21:10,15 19:41:22,299,9,1619,FALSE,Palo Alto,TRUE,95.66,0,8.24,0,0 days 01:04:49.000000000
1594,25 17:29:10,25 17:34:30,,25 18:41:19,60,9,1619,FALSE,Palo Alto,FALSE,105.38,0,9.14,0,0 days 01:12:09.000000000
1595,03 01:34:04,03 01:55:29,03 02:24:38,03 02:44:47,64,95,1624,FALSE,Mountain View,FALSE,35.85,0,4.11,0,0 days 01:10:43.000000000
1596,14 01:52:01,14 02:15:24,14 02:37:05,14 03:07:01,102,95,1624,TRUE,Mountain View,TRUE,36.94,0,4.26,0,0 days 01:15:00.000000000
1597,01 06:34:39,01 17:59:38,01 18:45:16,01 18:55:54,259,9,1625,TRUE,Palo Alto,FALSE,44.01,0,1.74,0,0 days 12:21:15.000000000
1598,17 01:44:42,17 01:51:36,17 02:25:24,17 02:42:44,381,5,1633,FALSE,Palo Alto,TRUE,53.74,0,2.19,0,0 days 00:58:02.000000000
1599,22 02:56:06,22 02:57:08,22 03:21:28,22 03:38:47,200,8,1633,FALSE,Palo Alto,TRUE,48.41,0,1.95,0,0 days 00:42:41.000000000
1600,02 01:06:53,02 01:09:56,02 01:30:28,02 02:00:55,41,41,1633,FALSE,Palo Alto,TRUE,86.37,0,3.69,0,0 days 00:54:02.000000000
1601,01 01:03:48,01 01:55:57,01 02:06:23,01 02:21:44,259,5,1634,TRUE,Palo Alto,FALSE,93.22,0,4.01,0,0 days 01:17:56.000000000
1602,14 01:42:01,14 01:44:36,14 01:53:45,14 02:21:36,275,5,1634,TRUE,Palo Alto,TRUE,97.51,0,4.2,0,0 days 00:39:35.000000000
1603,20 03:28:39,20 03:30:42,20 03:36:23,20 04:00:08,98,5,1634,FALSE,Palo Alto,TRUE,37.37,0,1.44,0,0 days 00:31:29.000000000
1604,28 01:14:30,28 01:57:05,28 02:07:13,28 02:29:57,154,5,1634,FALSE,Palo Alto,TRUE,120.8,0,5,0,0 days 01:15:27.000000000
1605,18 00:22:00,18 00:22:15,18 00:31:37,18 00:46:36,43,9,1634,FALSE,Palo Alto,TRUE,46.13,0,1.84,0,0 days 00:24:36.000000000
1606,15 01:10:52,15 01:18:22,,15 01:53:52,200,100,1634,TRUE,Palo Alto,TRUE,35.8,0,1.37,0,0 days 00:43:00.000000000
1607,22 23:23:17,22 23:50:14,23 00:05:34,23 00:16:48,156,12,1636,FALSE,Palo Alto,FALSE,16.33,0,0.82,0,0 days 00:53:31.000000000
1608,09 02:19:48,09 02:20:46,,09 03:23:50,147,20,1637,FALSE,Palo Alto,FALSE,29.27,0,1.46,0,0 days 01:04:02.000000000
1609,06 03:11:20,06 03:44:16,06 03:51:41,06 04:18:53,145,53,1638,FALSE,Palo Alto,TRUE,38.03,0,1.47,0,0 days 01:07:33.000000000
1610,18 01:07:54,18 01:10:23,18 01:23:02,18 01:40:07,80,53,1638,FALSE,Palo Alto,TRUE,25.52,0,0.89,0,0 days 00:32:13.000000000
1611,13 18:22:10,13 18:26:31,13 18:28:23,13 19:10:55,299,6,1639,FALSE,Palo Alto,TRUE,80.28,0,6.83,0,0 days 00:48:45.000000000
1612,22 20:58:21,22 21:06:12,22 21:07:53,22 21:33:35,328,8,1639,FALSE,Palo Alto,TRUE,38.52,0,2.99,0,0 days 00:35:14.000000000
1613,14 00:35:48,14 00:39:12,14 00:46:48,14 01:15:13,240,79,1639,FALSE,Palo Alto,TRUE,60.45,0,3.02,0,0 days 00:39:25.000000000
1614,06 01:45:32,06 02:12:48,06 02:45:51,06 03:04:00,259,109,1639,FALSE,Palo Alto,TRUE,132.59,0,5.54,0,0 days 01:18:28.000000000
1615,10 02:05:02,10 02:12:46,10 02:33:31,10 03:08:15,29,109,1639,TRUE,Palo Alto,TRUE,167.32,0,7.14,0,0 days 01:03:13.000000000
1616,25 00:53:44,25 00:55:51,25 01:10:36,25 01:29:27,241,109,1639,FALSE,Palo Alto,TRUE,36.41,0,2.79,0,0 days 00:35:43.000000000
1617,26 00:57:25,26 01:18:22,,26 01:59:57,275,109,1639,TRUE,Palo Alto,TRUE,45.1,0,3.59,0,0 days 01:02:32.000000000
1618,24 00:47:11,24 00:49:00,,24 01:20:42,99,124,1639,FALSE,Palo Alto,TRUE,59.55,0,4.92,0,0 days 00:33:31.000000000
1619,09 00:52:24,09 00:52:35,,09 01:34:26,349,10,1641,FALSE,Palo Alto,TRUE,32.64,0,1.22,0,0 days 00:42:02.000000000
1620,16 00:48:27,16 00:48:37,,16 01:31:17,358,10,1641,FALSE,Palo Alto,TRUE,32.64,0,1.22,0,0 days 00:42:50.000000000
1621,12 18:33:50,12 18:47:04,,12 19:11:31,267,62,1641,FALSE,Palo Alto,FALSE,33.68,0,1.27,0,0 days 00:37:41.000000000
1622,06 19:25:47,06 19:32:25,06 19:37:48,06 19:52:27,307,114,1649,FALSE,Palo Alto,TRUE,17.36,0,0.87,0,0 days 00:26:40.000000000
1623,17 18:31:16,17 18:38:58,17 18:44:07,17 19:06:08,259,18,1653,FALSE,Palo Alto,TRUE,16.82,0,0.99,0,0 days 00:34:52.000000000
1624,03 00:43:37,03 00:44:30,03 01:01:11,03 01:26:22,64,76,1655,TRUE,Mountain View,TRUE,52.98,0,4.32,0,0 days 00:42:45.000000000
1625,26 02:19:02,26 02:53:40,,26 03:33:25,343,45,1660,TRUE,Mountain View,TRUE,41.78,0,2.09,0,0 days 01:14:23.000000000
1626,27 02:51:54,27 03:05:20,,27 03:30:54,117,247,1660,TRUE,Mountain View,TRUE,40.2,0,0,0,0 days 00:39:00.000000000
1627,26 03:34:27,26 03:36:02,,26 04:35:08,141,23,1661,FALSE,Mountain View,TRUE,172.13,0,7.36,0,0 days 01:00:41.000000000
1628,24 19:39:02,24 19:42:55,24 20:12:43,24 20:29:58,404,105,1662,FALSE,Palo Alto,TRUE,31.01,0,1.55,0,0 days 00:50:56.000000000
1629,07 02:00:04,07 02:05:18,,07 02:32:56,105,111,1664,FALSE,Mountain View,TRUE,63.58,0,10,0,0 days 00:32:52.000000000
1630,19 01:09:25,19 01:17:47,19 01:18:37,19 01:43:58,184,224,1664,FALSE,Mountain View,TRUE,47.33,0,5,0,0 days 00:34:33.000000000
1631,26 00:52:01,26 01:28:36,,26 02:38:59,245,224,1664,FALSE,Mountain View,TRUE,72.34,0,8,80.34,0 days 01:46:58.000000000
1632,10 01:14:11,10 01:14:19,10 01:28:03,10 01:45:20,360,10,1685,TRUE,Palo Alto,TRUE,50.59,0,2.05,0,0 days 00:31:09.000000000
1633,28 01:08:14,28 01:10:02,28 01:49:33,28 02:12:43,262,10,1685,FALSE,Palo Alto,TRUE,50.59,0,2.05,0,0 days 01:04:29.000000000
1634,18 01:40:45,18 01:41:02,18 01:53:54,18 02:13:27,299,19,1685,TRUE,Palo Alto,TRUE,49.99,0,2.02,0,0 days 00:32:42.000000000
1635,30 01:05:13,30 01:08:54,30 01:18:52,30 01:33:44,307,19,1685,FALSE,Palo Alto,TRUE,53.25,0,2.17,0,0 days 00:28:31.000000000
1636,27 00:48:55,27 00:50:02,,27 01:39:18,355,84,1686,FALSE,Palo Alto,TRUE,80.77,0,6.87,0,0 days 00:50:23.000000000
1637,29 19:41:59,29 19:52:38,29 20:27:45,29 20:37:26,206,7,1693,FALSE,Palo Alto,TRUE,23.94,0,2.47,0,0 days 00:55:27.000000000
1638,30 20:54:57,30 20:55:40,30 21:20:33,30 21:47:53,224,7,1693,FALSE,Palo Alto,TRUE,23.94,0,3,26.94,0 days 00:52:56.000000000
1639,04 20:56:23,04 20:57:46,,04 21:35:52,56,9,1693,FALSE,Palo Alto,TRUE,19.54,0,3,0,0 days 00:39:29.000000000
1640,06 20:37:58,06 20:42:19,06 21:07:20,06 21:20:58,267,9,1693,FALSE,Palo Alto,TRUE,20.68,0,4,0,0 days 00:43:00.000000000
1641,10 18:28:07,10 18:33:27,,10 19:15:15,267,9,1693,FALSE,Palo Alto,TRUE,28.84,0,3.15,0,0 days 00:47:08.000000000
1642,16 20:59:52,16 21:00:51,16 21:20:03,16 21:33:42,144,9,1693,TRUE,Palo Alto,TRUE,16.33,0,1.42,0,0 days 00:33:50.000000000
1643,15 03:41:50,15 03:42:33,15 03:48:03,15 04:07:43,194,63,1693,FALSE,Palo Alto,TRUE,26.61,0,2.84,0,0 days 00:25:53.000000000
1644,28 00:35:19,28 01:02:32,,28 01:31:44,147,71,1693,FALSE,Palo Alto,TRUE,33.2,0,3,0,0 days 00:56:25.000000000
1645,14 04:19:27,14 04:20:38,14 04:30:23,14 04:46:45,262,211,1693,FALSE,Palo Alto,TRUE,36.45,0,3,0,0 days 00:27:18.000000000
1646,15 18:56:34,15 19:14:15,,15 19:43:14,60,211,1693,TRUE,Palo Alto,TRUE,21.77,0,3,0,0 days 00:46:40.000000000
1647,17 18:56:02,17 19:15:48,17 19:15:55,17 19:49:37,86,312,1693,FALSE,Palo Alto,TRUE,21.53,0,3,0,0 days 00:53:35.000000000
1648,13 19:07:55,13 19:08:09,13 19:19:18,13 19:35:45,255,9,1694,FALSE,Palo Alto,TRUE,49.5,0,2.48,0,0 days 00:27:50.000000000
1649,08 02:13:11,08 02:13:41,08 02:48:33,08 02:57:27,147,10,1694,FALSE,Palo Alto,TRUE,46.18,0,4.62,0,0 days 00:44:16.000000000
1650,17 02:22:54,17 02:28:46,,17 02:49:49,43,10,1694,FALSE,Palo Alto,TRUE,48.9,0,2.45,0,0 days 00:26:55.000000000
1651,03 02:13:26,03 02:13:39,03 02:23:24,03 02:43:55,276,105,1694,TRUE,Palo Alto,TRUE,58.64,0,2.93,0,0 days 00:30:29.000000000
1652,03 19:44:58,03 19:45:41,03 19:54:24,03 20:09:11,184,240,1697,FALSE,Mountain View,TRUE,24.98,0,1.25,0,0 days 00:24:13.000000000
1653,12 02:13:15,12 02:14:30,12 02:52:57,12 03:08:33,195,47,1701,FALSE,Palo Alto,TRUE,87.4,0,4.37,0,0 days 00:55:18.000000000
1654,30 02:14:24,30 02:17:08,30 02:30:54,30 02:51:35,370,47,1701,FALSE,Palo Alto,TRUE,77.12,0,3.86,0,0 days 00:37:11.000000000
1655,26 00:12:36,26 00:16:24,,26 00:57:10,358,100,1701,FALSE,Palo Alto,TRUE,110.29,0,4.79,0,0 days 00:44:34.000000000
1656,27 23:43:34,27 23:50:44,,28 01:07:00,195,324,1704,FALSE,Palo Alto,TRUE,168,0,21.51,0,0 days 01:23:26.000000000
1657,29 18:26:49,29 18:50:19,29 19:13:48,29 19:32:44,84,63,1714,FALSE,Palo Alto,FALSE,66.68,0,5,0,0 days 01:05:55.000000000
1658,17 19:36:05,17 19:39:27,17 19:45:04,17 21:00:25,166,7,1715,FALSE,Palo Alto,TRUE,71.79,0,9.07,0,0 days 01:24:20.000000000
1659,03 19:03:43,03 19:05:31,03 19:17:09,03 20:16:40,345,8,1715,TRUE,Palo Alto,TRUE,70,0,8.82,0,0 days 01:12:57.000000000
1660,24 18:07:16,24 18:08:44,24 19:00:15,24 19:03:04,60,20,1715,FALSE,Palo Alto,FALSE,67.72,0,8.51,0,0 days 00:55:48.000000000
1661,07 18:13:11,07 18:19:37,07 19:08:17,07 19:19:53,48,84,1715,FALSE,Palo Alto,FALSE,64.89,0,8.12,0,0 days 01:06:42.000000000
1662,14 19:15:04,14 19:19:25,14 19:30:34,14 19:58:19,254,107,1715,FALSE,Palo Alto,TRUE,53.85,0,6.6,0,0 days 00:43:15.000000000
1663,09 23:48:01,09 23:51:55,10 00:50:04,10 01:16:54,89,32,1719,FALSE,Mountain View,FALSE,76.91,0,3.26,0,0 days 01:28:53.000000000
1664,12 00:01:43,12 00:02:22,12 00:08:48,12 00:39:21,165,44,1719,FALSE,Mountain View,TRUE,61.9,0,2.57,0,0 days 00:37:38.000000000
1665,29 23:47:51,29 23:48:25,29 23:59:07,30 00:26:03,134,44,1719,TRUE,Mountain View,TRUE,80.93,0,3.44,0,0 days 00:38:12.000000000
1666,01 00:08:49,01 00:10:45,01 00:27:11,01 00:49:16,204,50,1719,FALSE,Mountain View,TRUE,83.32,0,3.55,0,0 days 00:40:27.000000000
1667,10 23:57:42,11 00:00:35,11 00:22:30,11 00:51:08,64,50,1719,FALSE,Mountain View,TRUE,128.96,0,5.37,0,0 days 00:53:26.000000000
1668,25 23:47:49,25 23:54:43,,26 00:33:07,299,50,1719,FALSE,Mountain View,TRUE,52.98,0,2.16,0,0 days 00:45:18.000000000
1669,08 23:58:50,09 00:00:00,09 00:15:42,09 00:36:49,207,62,1719,TRUE,Mountain View,TRUE,82.07,0,3.49,0,0 days 00:37:59.000000000
1670,28 23:39:13,28 23:41:42,28 23:56:04,29 00:23:37,248,62,1719,TRUE,Mountain View,TRUE,129.83,0,5.41,0,0 days 00:44:24.000000000
1671,22 23:34:10,22 23:35:50,22 23:53:29,23 00:19:47,64,69,1719,TRUE,Mountain View,TRUE,74.35,0,3.14,0,0 days 00:45:37.000000000
1672,03 00:02:53,03 00:04:44,,03 01:11:25,248,77,1719,TRUE,Mountain View,TRUE,143.7,0,6.05,0,0 days 01:08:32.000000000
1673,03 00:06:24,03 00:07:31,03 00:24:20,03 01:11:29,248,77,1719,FALSE,Mountain View,TRUE,32.59,0,1.22,0,0 days 01:05:05.000000000
1674,02 00:06:23,02 00:10:07,02 00:36:35,02 01:07:03,287,87,1719,FALSE,Mountain View,FALSE,110.29,0,4.79,0,0 days 01:00:40.000000000
1675,14 23:48:25,14 23:56:23,15 00:21:56,15 00:40:03,97,87,1719,FALSE,Mountain View,FALSE,144.46,0,6.09,0,0 days 00:51:38.000000000
1676,24 00:37:04,24 00:56:35,24 01:06:41,24 01:27:42,134,112,1719,FALSE,Mountain View,TRUE,55.26,0,2.26,0,0 days 00:50:38.000000000
1677,21 23:32:59,21 23:35:38,21 23:46:09,22 00:07:04,379,114,1719,FALSE,Mountain View,TRUE,82.83,0,5,0,0 days 00:34:05.000000000
1678,17 23:32:22,17 23:33:25,17 23:42:26,18 00:45:54,363,211,1719,FALSE,Mountain View,FALSE,103.33,0,4.47,0,0 days 01:13:32.000000000
1679,07 23:49:18,07 23:49:48,08 00:00:07,08 00:24:53,248,221,1719,FALSE,Mountain View,TRUE,69.4,0,2.91,0,0 days 00:35:35.000000000
1680,03 23:56:29,03 23:58:34,04 00:32:13,04 01:00:50,184,224,1719,TRUE,Mountain View,FALSE,130.54,0,5.45,0,0 days 01:04:21.000000000
1681,18 23:33:58,18 23:34:36,18 23:49:24,19 00:08:33,139,239,1719,FALSE,Mountain View,TRUE,99.69,0,4.3,0,0 days 00:34:35.000000000
1682,16 23:38:20,16 23:39:54,17 00:24:20,17 01:10:54,343,251,1719,FALSE,Mountain View,FALSE,185.62,0,7.98,0,0 days 01:32:34.000000000
1683,25 00:14:22,25 00:23:37,25 00:25:25,25 00:59:03,49,252,1719,FALSE,Mountain View,TRUE,62.55,0,2.6,0,0 days 00:44:41.000000000
1684,15 23:37:40,15 23:39:23,16 00:29:15,16 01:13:52,290,342,1719,FALSE,Mountain View,TRUE,124.34,0,5.16,0,0 days 01:36:12.000000000
1685,26 02:12:24,26 02:38:37,,26 03:42:34,320,20,1722,FALSE,Palo Alto,TRUE,25.41,0,6,0,0 days 01:30:10.000000000
1686,11 02:47:08,11 02:50:37,11 03:07:28,11 03:23:07,215,28,1722,FALSE,Palo Alto,TRUE,33.62,0,7,0,0 days 00:35:59.000000000
1687,18 01:18:56,18 01:22:30,18 01:32:01,18 01:43:04,358,28,1722,FALSE,Palo Alto,TRUE,35.8,0,7,0,0 days 00:24:08.000000000
1688,26 02:09:14,26 02:43:24,,26 03:39:24,320,28,1722,FALSE,Palo Alto,TRUE,33.62,0,7,0,0 days 01:30:10.000000000
1689,05 03:00:15,05 03:03:24,05 03:18:25,05 03:58:07,200,48,1723,TRUE,Palo Alto,TRUE,24.98,6,2.61,0,0 days 00:57:52.000000000
1690,04 03:05:05,04 03:09:11,04 03:12:27,04 03:35:23,287,50,1724,FALSE,Mountain View,TRUE,53.09,0,2.16,0,0 days 00:30:18.000000000
1691,11 03:17:17,11 03:19:29,11 03:28:49,11 04:01:12,299,115,1724,FALSE,Mountain View,TRUE,67.06,0,2.8,0,0 days 00:43:55.000000000
1692,18 02:49:45,18 02:50:02,18 02:56:47,18 03:35:23,381,115,1724,FALSE,Mountain View,TRUE,69.73,0,2.93,0,0 days 00:45:38.000000000
1693,07 18:14:32,09 17:51:27,,09 19:10:07,113,59,1738,TRUE,Palo Alto,FALSE,146.47,0,4,0,2 days 00:55:35.000000000
